,Plot_ID,Buildings_in_Community,Types_Community,Area_Community,Community_PV_Size,Bldg_share_in_community,Community_Meters,Bldg_share_in_meters_community,Num_EGIDs,Num_Occupants,Demand_Year_MWh,Community_PV_Subsidy
Z1547_Z0541_Z1046_Z1053_Z1396_Z1812,351,"['Z1547', 'Z0541', 'Z1046', 'Z1053', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",845.306495849,139,"[0.22302158273381295, 0.2158273381294964, 0.1223021582733813, 0.1223021582733813, 0.08633093525179857, 0.2302158273381295]",38,"[0.21052631578947367, 0.21052631578947367, 0.13157894736842105, 0.13157894736842105, 0.07894736842105263, 0.23684210526315788]",14,58,178.04100000000003,43100
Z1547_Z0541_Z1046_Z1394_Z1396_Z1812,351,"['Z1547', 'Z0541', 'Z1046', 'Z1394', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",891.4518002279,147,"[0.2108843537414966, 0.20408163265306123, 0.11564625850340136, 0.17006802721088435, 0.08163265306122448, 0.21768707482993196]",42,"[0.19047619047619047, 0.19047619047619047, 0.11904761904761904, 0.21428571428571427, 0.07142857142857142, 0.21428571428571427]",13,70,195.71200000000002,45500
Z1547_Z0541_Z1053_Z1394_Z1396_Z1812,351,"['Z1547', 'Z0541', 'Z1053', 'Z1394', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",894.9141755946999,147,"[0.2108843537414966, 0.20408163265306123, 0.11564625850340136, 0.17006802721088435, 0.08163265306122448, 0.21768707482993196]",42,"[0.19047619047619047, 0.19047619047619047, 0.11904761904761904, 0.21428571428571427, 0.07142857142857142, 0.21428571428571427]",13,70,195.59500000000003,45500
Z1547_Z0542_Z1037_Z1046_Z1053_Z1394,351,"['Z1547', 'Z0542', 'Z1037', 'Z1046', 'Z1053', 'Z1394']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",960.6430740016001,157,"[0.19745222929936307, 0.1910828025477707, 0.2356687898089172, 0.10828025477707007, 0.10828025477707007, 0.1592356687898089]",51,"[0.1568627450980392, 0.1568627450980392, 0.3137254901960784, 0.09803921568627451, 0.09803921568627451, 0.17647058823529413]",13,89,230.318,48500
Z1547_Z0542_Z1037_Z1046_Z1053_Z1396,351,"['Z1547', 'Z0542', 'Z1037', 'Z1046', 'Z1053', 'Z1396']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",879.9167593817001,144,"[0.2152777777777778, 0.20833333333333334, 0.2569444444444444, 0.11805555555555555, 0.11805555555555555, 0.08333333333333333]",45,"[0.17777777777777778, 0.17777777777777778, 0.35555555555555557, 0.1111111111111111, 0.1111111111111111, 0.06666666666666667]",13,75,205.4,44600
Z1547_Z0542_Z1037_Z1046_Z1053_Z1812,351,"['Z1547', 'Z0542', 'Z1037', 'Z1046', 'Z1053', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",1000.8285389321001,164,"[0.18902439024390244, 0.18292682926829268, 0.22560975609756098, 0.10365853658536585, 0.10365853658536585, 0.1951219512195122]",51,"[0.1568627450980392, 0.1568627450980392, 0.3137254901960784, 0.09803921568627451, 0.09803921568627451, 0.17647058823529413]",15,85,230.72400000000002,50600
Z1547_Z0542_Z1037_Z1046_Z1394_Z1396,351,"['Z1547', 'Z0542', 'Z1037', 'Z1046', 'Z1394', 'Z1396']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",926.0620637606,152,"[0.20394736842105263, 0.19736842105263158, 0.24342105263157895, 0.1118421052631579, 0.16447368421052633, 0.07894736842105263]",49,"[0.16326530612244897, 0.16326530612244897, 0.32653061224489793, 0.10204081632653061, 0.1836734693877551, 0.061224489795918366]",12,87,223.071,47000
Z1547_Z0542_Z1037_Z1046_Z1394_Z1812,351,"['Z1547', 'Z0542', 'Z1037', 'Z1046', 'Z1394', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",1046.973843311,172,"[0.18023255813953487, 0.1744186046511628, 0.21511627906976744, 0.09883720930232558, 0.14534883720930233, 0.18604651162790697]",55,"[0.14545454545454545, 0.14545454545454545, 0.2909090909090909, 0.09090909090909091, 0.16363636363636364, 0.16363636363636364]",14,97,248.395,53000
Z1547_Z0542_Z1037_Z1046_Z1396_Z1812,351,"['Z1547', 'Z0542', 'Z1037', 'Z1046', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",966.2475286911,159,"[0.1949685534591195, 0.18867924528301888, 0.23270440251572327, 0.1069182389937107, 0.07547169811320754, 0.20125786163522014]",49,"[0.16326530612244897, 0.16326530612244897, 0.32653061224489793, 0.10204081632653061, 0.061224489795918366, 0.1836734693877551]",14,83,223.477,49100
Z1547_Z0542_Z1037_Z1053_Z1394_Z1396,351,"['Z1547', 'Z0542', 'Z1037', 'Z1053', 'Z1394', 'Z1396']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",929.5244391274,152,"[0.20394736842105263, 0.19736842105263158, 0.24342105263157895, 0.1118421052631579, 0.16447368421052633, 0.07894736842105263]",49,"[0.16326530612244897, 0.16326530612244897, 0.32653061224489793, 0.10204081632653061, 0.1836734693877551, 0.061224489795918366]",12,87,222.954,47000
Z1547_Z0542_Z1037_Z1053_Z1394_Z1812,351,"['Z1547', 'Z0542', 'Z1037', 'Z1053', 'Z1394', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",1050.4362186777998,172,"[0.18023255813953487, 0.1744186046511628, 0.21511627906976744, 0.09883720930232558, 0.14534883720930233, 0.18604651162790697]",55,"[0.14545454545454545, 0.14545454545454545, 0.2909090909090909, 0.09090909090909091, 0.16363636363636364, 0.16363636363636364]",14,97,248.27800000000002,53000
Z1547_Z0542_Z1037_Z1053_Z1396_Z1812,351,"['Z1547', 'Z0542', 'Z1037', 'Z1053', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",969.7099040579,159,"[0.1949685534591195, 0.18867924528301888, 0.23270440251572327, 0.1069182389937107, 0.07547169811320754, 0.20125786163522014]",49,"[0.16326530612244897, 0.16326530612244897, 0.32653061224489793, 0.10204081632653061, 0.061224489795918366, 0.1836734693877551]",14,83,223.36,49100
Z1547_Z0542_Z1037_Z1394_Z1396_Z1812,351,"['Z1547', 'Z0542', 'Z1037', 'Z1394', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",1015.8552084368001,167,"[0.18562874251497005, 0.17964071856287425, 0.2215568862275449, 0.1497005988023952, 0.0718562874251497, 0.19161676646706588]",53,"[0.1509433962264151, 0.1509433962264151, 0.3018867924528302, 0.16981132075471697, 0.05660377358490566, 0.16981132075471697]",13,95,241.031,51500
Z1547_Z0542_Z1046_Z1053_Z1394_Z1396,351,"['Z1547', 'Z0542', 'Z1046', 'Z1053', 'Z1394', 'Z1396']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",807.9477091906001,132,"[0.23484848484848486, 0.22727272727272727, 0.12878787878787878, 0.12878787878787878, 0.1893939393939394, 0.09090909090909091]",38,"[0.21052631578947367, 0.21052631578947367, 0.13157894736842105, 0.13157894736842105, 0.23684210526315788, 0.07894736842105263]",12,62,178.233,41000
Z1547_Z0542_Z1046_Z1053_Z1394_Z1812,351,"['Z1547', 'Z0542', 'Z1046', 'Z1053', 'Z1394', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",928.8594887410001,152,"[0.20394736842105263, 0.19736842105263158, 0.1118421052631579, 0.1118421052631579, 0.16447368421052633, 0.21052631578947367]",44,"[0.18181818181818182, 0.18181818181818182, 0.11363636363636363, 0.11363636363636363, 0.20454545454545456, 0.20454545454545456]",14,72,203.55700000000002,47000
Z1547_Z0542_Z1046_Z1053_Z1396_Z1812,351,"['Z1547', 'Z0542', 'Z1046', 'Z1053', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",848.1331741211001,139,"[0.22302158273381295, 0.2158273381294964, 0.1223021582733813, 0.1223021582733813, 0.08633093525179857, 0.2302158273381295]",38,"[0.21052631578947367, 0.21052631578947367, 0.13157894736842105, 0.13157894736842105, 0.07894736842105263, 0.23684210526315788]",14,58,178.639,43100
Z1547_Z0542_Z1046_Z1394_Z1396_Z1812,351,"['Z1547', 'Z0542', 'Z1046', 'Z1394', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",894.2784785,147,"[0.2108843537414966, 0.20408163265306123, 0.11564625850340136, 0.17006802721088435, 0.08163265306122448, 0.21768707482993196]",42,"[0.19047619047619047, 0.19047619047619047, 0.11904761904761904, 0.21428571428571427, 0.07142857142857142, 0.21428571428571427]",13,70,196.31,45500
Z1547_Z0542_Z1053_Z1394_Z1396_Z1812,351,"['Z1547', 'Z0542', 'Z1053', 'Z1394', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",897.7408538668,147,"[0.2108843537414966, 0.20408163265306123, 0.11564625850340136, 0.17006802721088435, 0.08163265306122448, 0.21768707482993196]",42,"[0.19047619047619047, 0.19047619047619047, 0.11904761904761904, 0.21428571428571427, 0.07142857142857142, 0.21428571428571427]",13,70,196.19299999999998,45500
Z1547_Z1037_Z1046_Z1053_Z1394_Z1396,351,"['Z1547', 'Z1037', 'Z1046', 'Z1053', 'Z1394', 'Z1396']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",850.0674378381,139,"[0.22302158273381295, 0.26618705035971224, 0.1223021582733813, 0.1223021582733813, 0.17985611510791366, 0.08633093525179857]",46,"[0.17391304347826086, 0.34782608695652173, 0.10869565217391304, 0.10869565217391304, 0.1956521739130435, 0.06521739130434782]",11,82,207.145,43100
Z1547_Z1037_Z1046_Z1053_Z1394_Z1812,351,"['Z1547', 'Z1037', 'Z1046', 'Z1053', 'Z1394', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",970.9792173884999,159,"[0.1949685534591195, 0.23270440251572327, 0.1069182389937107, 0.1069182389937107, 0.15723270440251572, 0.20125786163522014]",52,"[0.15384615384615385, 0.3076923076923077, 0.09615384615384616, 0.09615384615384616, 0.17307692307692307, 0.17307692307692307]",13,92,232.46900000000002,49100
Z1547_Z1037_Z1046_Z1053_Z1396_Z1812,351,"['Z1547', 'Z1037', 'Z1046', 'Z1053', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",890.2529027685999,146,"[0.21232876712328766, 0.2534246575342466, 0.11643835616438356, 0.11643835616438356, 0.0821917808219178, 0.2191780821917808]",46,"[0.17391304347826086, 0.34782608695652173, 0.10869565217391304, 0.10869565217391304, 0.06521739130434782, 0.1956521739130435]",13,78,207.55100000000002,45200
Z1547_Z1037_Z1046_Z1394_Z1396_Z1812,351,"['Z1547', 'Z1037', 'Z1046', 'Z1394', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",936.3982071475001,154,"[0.2012987012987013, 0.24025974025974026, 0.11038961038961038, 0.16233766233766234, 0.07792207792207792, 0.2077922077922078]",50,"[0.16, 0.32, 0.1, 0.18, 0.06, 0.18]",12,90,225.222,47600
Z1547_Z1037_Z1053_Z1394_Z1396_Z1812,351,"['Z1547', 'Z1037', 'Z1053', 'Z1394', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",939.8605825143001,154,"[0.2012987012987013, 0.24025974025974026, 0.11038961038961038, 0.16233766233766234, 0.07792207792207792, 0.2077922077922078]",50,"[0.16, 0.32, 0.1, 0.18, 0.06, 0.18]",12,90,225.10500000000002,47600
Z1547_Z1046_Z1053_Z1394_Z1396_Z1812,351,"['Z1547', 'Z1046', 'Z1053', 'Z1394', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",818.2838525774999,134,"[0.23134328358208955, 0.12686567164179105, 0.12686567164179105, 0.1865671641791045, 0.08955223880597014, 0.23880597014925373]",39,"[0.20512820512820512, 0.1282051282051282, 0.1282051282051282, 0.23076923076923078, 0.07692307692307693, 0.23076923076923078]",12,65,180.38400000000001,41600
Z1547_Z0539_Z0540_Z0541_Z1037,351,"['Z1547', 'Z0539', 'Z0540', 'Z0541', 'Z1037']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",828.9217922865,137,"[0.22627737226277372, 0.15328467153284672, 0.13138686131386862, 0.21897810218978103, 0.27007299270072993]",42,"[0.19047619047619047, 0.11904761904761904, 0.11904761904761904, 0.19047619047619047, 0.38095238095238093]",12,71,194.71300000000002,42500
Z1547_Z0539_Z0540_Z0541_Z1394,351,"['Z1547', 'Z0539', 'Z0540', 'Z0541', 'Z1394']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",756.9527420954,125,"[0.248, 0.168, 0.144, 0.24, 0.2]",35,"[0.22857142857142856, 0.14285714285714285, 0.14285714285714285, 0.22857142857142856, 0.2571428571428571]",11,58,167.546,38900
Z1547_Z0539_Z0540_Z0541_Z1396,351,"['Z1547', 'Z0539', 'Z0540', 'Z0541', 'Z1396']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",676.2264274755,112,"[0.2767857142857143, 0.1875, 0.16071428571428573, 0.26785714285714285, 0.10714285714285714]",29,"[0.27586206896551724, 0.1724137931034483, 0.1724137931034483, 0.27586206896551724, 0.10344827586206896]",11,44,142.62800000000001,35000
Z1547_Z0539_Z0540_Z1037_Z1046,351,"['Z1547', 'Z0539', 'Z0540', 'Z1037', 'Z1046']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",752.2914692693,124,"[0.25, 0.1693548387096774, 0.14516129032258066, 0.29838709677419356, 0.13709677419354838]",39,"[0.20512820512820512, 0.1282051282051282, 0.1282051282051282, 0.41025641025641024, 0.1282051282051282]",11,66,179.502,38600
Z1547_Z0539_Z0540_Z1037_Z1812,351,"['Z1547', 'Z0539', 'Z0540', 'Z1037', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",842.0846139455,139,"[0.22302158273381295, 0.1510791366906475, 0.12949640287769784, 0.26618705035971224, 0.2302158273381295]",43,"[0.18604651162790697, 0.11627906976744186, 0.11627906976744186, 0.37209302325581395, 0.20930232558139536]",12,74,197.46200000000002,43100
Z1547_Z0539_Z0540_Z1046_Z1394,351,"['Z1547', 'Z0539', 'Z0540', 'Z1046', 'Z1394']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",680.3224190782,112,"[0.2767857142857143, 0.1875, 0.16071428571428573, 0.15178571428571427, 0.22321428571428573]",32,"[0.25, 0.15625, 0.15625, 0.15625, 0.28125]",10,53,152.335,35000
Z1547_Z0539_Z0540_Z1046_Z1396,351,"['Z1547', 'Z0539', 'Z0540', 'Z1046', 'Z1396']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",599.5961044583,99,"[0.31313131313131315, 0.21212121212121213, 0.18181818181818182, 0.1717171717171717, 0.12121212121212122]",26,"[0.3076923076923077, 0.19230769230769232, 0.19230769230769232, 0.19230769230769232, 0.11538461538461539]",10,39,127.417,35260
Z1547_Z0539_Z0540_Z1394_Z1812,351,"['Z1547', 'Z0539', 'Z0540', 'Z1394', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",770.1155637544,127,"[0.2440944881889764, 0.16535433070866143, 0.14173228346456693, 0.1968503937007874, 0.25196850393700787]",36,"[0.2222222222222222, 0.1388888888888889, 0.1388888888888889, 0.25, 0.25]",11,61,170.29500000000002,39500
Z1547_Z0539_Z0540_Z1396_Z1812,351,"['Z1547', 'Z0539', 'Z0540', 'Z1396', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",689.3892491345,114,"[0.2719298245614035, 0.18421052631578946, 0.15789473684210525, 0.10526315789473684, 0.2807017543859649]",30,"[0.26666666666666666, 0.16666666666666666, 0.16666666666666666, 0.1, 0.3]",11,47,145.377,35600
Z1547_Z0539_Z0541_Z0542_Z1037,351,"['Z1547', 'Z0539', 'Z0541', 'Z0542', 'Z1037']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",902.8636083255001,149,"[0.2080536912751678, 0.14093959731543623, 0.20134228187919462, 0.20134228187919462, 0.2483221476510067]",45,"[0.17777777777777778, 0.1111111111111111, 0.17777777777777778, 0.17777777777777778, 0.35555555555555557]",13,76,209.34900000000002,46100
Z1547_Z0539_Z0541_Z0542_Z1046,351,"['Z1547', 'Z0539', 'Z0541', 'Z0542', 'Z1046']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",781.2868783887001,129,"[0.24031007751937986, 0.16279069767441862, 0.23255813953488372, 0.23255813953488372, 0.13178294573643412]",34,"[0.23529411764705882, 0.14705882352941177, 0.23529411764705882, 0.23529411764705882, 0.14705882352941177]",13,51,164.62800000000001,40100
Z1547_Z0539_Z0541_Z0542_Z1053,351,"['Z1547', 'Z0539', 'Z0541', 'Z0542', 'Z1053']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",784.7492537555,129,"[0.24031007751937986, 0.16279069767441862, 0.23255813953488372, 0.23255813953488372, 0.13178294573643412]",34,"[0.23529411764705882, 0.14705882352941177, 0.23529411764705882, 0.23529411764705882, 0.14705882352941177]",13,51,164.51100000000002,40100
Z1547_Z0539_Z0541_Z0542_Z1812,351,"['Z1547', 'Z0539', 'Z0541', 'Z0542', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",871.0800230649,144,"[0.2152777777777778, 0.14583333333333334, 0.20833333333333334, 0.20833333333333334, 0.2222222222222222]",38,"[0.21052631578947367, 0.13157894736842105, 0.21052631578947367, 0.21052631578947367, 0.23684210526315788]",14,59,182.58800000000002,44600
Z1547_Z0539_Z0541_Z1037_Z1046,351,"['Z1547', 'Z0539', 'Z0541', 'Z1037', 'Z1046']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",823.4066070362001,136,"[0.22794117647058823, 0.15441176470588236, 0.22058823529411764, 0.27205882352941174, 0.125]",42,"[0.19047619047619047, 0.11904761904761904, 0.19047619047619047, 0.38095238095238093, 0.11904761904761904]",12,71,193.54,42200
Z1547_Z0539_Z0541_Z1037_Z1053,351,"['Z1547', 'Z0539', 'Z0541', 'Z1037', 'Z1053']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",826.868982403,136,"[0.22794117647058823, 0.15441176470588236, 0.22058823529411764, 0.27205882352941174, 0.125]",42,"[0.19047619047619047, 0.11904761904761904, 0.19047619047619047, 0.38095238095238093, 0.11904761904761904]",12,71,193.423,42200
Z1547_Z0539_Z0541_Z1037_Z1394,351,"['Z1547', 'Z0539', 'Z0541', 'Z1037', 'Z1394']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",873.0142867819,144,"[0.2152777777777778, 0.14583333333333334, 0.20833333333333334, 0.2569444444444444, 0.1736111111111111]",46,"[0.17391304347826086, 0.10869565217391304, 0.17391304347826086, 0.34782608695652173, 0.1956521739130435]",11,83,211.094,44600
Z1547_Z0539_Z0541_Z1037_Z1396,351,"['Z1547', 'Z0539', 'Z0541', 'Z1037', 'Z1396']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",792.287972162,131,"[0.2366412213740458, 0.16030534351145037, 0.22900763358778625, 0.2824427480916031, 0.0916030534351145]",40,"[0.2, 0.125, 0.2, 0.4, 0.075]",11,69,186.176,40700
Z1547_Z0539_Z0541_Z1037_Z1812,351,"['Z1547', 'Z0539', 'Z0541', 'Z1037', 'Z1812']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential']",913.1997517124,151,"[0.2052980132450331, 0.1390728476821192, 0.1986754966887417, 0.24503311258278146, 0.2119205298013245]",46,"[0.17391304347826086, 0.10869565217391304, 0.17391304347826086, 0.34782608695652173, 0.1956521739130435]",13,79,211.5,46700
